trial0000104, 000600, GVWY, 252, 2, 126.000000, SHVR, 242, 2, 121.000000, ZIC, 471, 6, 78.500000, ZIP, 2778, 22, 126.272727, 137, 155, 
trial0000105, 000600, GVWY, 295, 2, 147.500000, SHVR, 186, 2, 93.000000, ZIC, 580, 6, 96.666667, ZIP, 2845, 22, 129.318182, 118, 132, 
trial0000106, 000600, GVWY, 217, 2, 108.500000, SHVR, 234, 2, 117.000000, ZIC, 503, 6, 83.833333, ZIP, 3027, 22, 137.590909, 122, 146, 
trial0000107, 000600, GVWY, 359, 2, 179.500000, SHVR, 268, 2, 134.000000, ZIC, 574, 6, 95.666667, ZIP, 2667, 22, 121.227273, 116, 125, 
trial0000108, 000600, GVWY, 301, 2, 150.500000, SHVR, 144, 2, 72.000000, ZIC, 673, 6, 112.166667, ZIP, 2855, 22, 129.772727, 130, 143, 
trial0000109, 000600, GVWY, 323, 2, 161.500000, SHVR, 266, 2, 133.000000, ZIC, 659, 6, 109.833333, ZIP, 2723, 22, 123.772727, 106, 124, 
trial0000110, 000600, GVWY, 240, 2, 120.000000, SHVR, 185, 2, 92.500000, ZIC, 516, 6, 86.000000, ZIP, 2867, 22, 130.318182, 112, 122, 
trial0000111, 000600, GVWY, 316, 2, 158.000000, SHVR, 206, 2, 103.000000, ZIC, 455, 6, 75.833333, ZIP, 2862, 22, 130.090909, 114, 121, 
trial0000112, 000600, GVWY, 281, 2, 140.500000, SHVR, 216, 2, 108.000000, ZIC, 478, 6, 79.666667, ZIP, 2586, 22, 117.545455, 109, 118, 
trial0000113, 000600, GVWY, 243, 2, 121.500000, SHVR, 192, 2, 96.000000, ZIC, 639, 6, 106.500000, ZIP, 2851, 22, 129.590909, 123, 131, 
trial0000114, 000600, GVWY, 255, 2, 127.500000, SHVR, 229, 2, 114.500000, ZIC, 607, 6, 101.166667, ZIP, 2984, 22, 135.636364, 108, 124, 
trial0000115, 000600, GVWY, 228, 2, 114.000000, SHVR, 216, 2, 108.000000, ZIC, 528, 6, 88.000000, ZIP, 2950, 22, 134.090909, 109, 112, 
trial0000116, 000600, GVWY, 315, 2, 157.500000, SHVR, 283, 2, 141.500000, ZIC, 595, 6, 99.166667, ZIP, 2628, 22, 119.454545, 125, 133, 
trial0000117, 000600, GVWY, 251, 2, 125.500000, SHVR, 253, 2, 126.500000, ZIC, 517, 6, 86.166667, ZIP, 2459, 22, 111.772727, 131, 134, 
trial0000118, 000600, GVWY, 280, 2, 140.000000, SHVR, 271, 2, 135.500000, ZIC, 660, 6, 110.000000, ZIP, 2752, 22, 125.090909, 124, 136, 
trial0000119, 000600, GVWY, 277, 2, 138.500000, SHVR, 256, 2, 128.000000, ZIC, 582, 6, 97.000000, ZIP, 2654, 22, 120.636364, 118, 133, 
trial0000120, 000600, GVWY, 254, 2, 127.000000, SHVR, 205, 2, 102.500000, ZIC, 722, 6, 120.333333, ZIP, 2875, 22, 130.681818, 116, 129, 
trial0000121, 000600, GVWY, 239, 2, 119.500000, SHVR, 213, 2, 106.500000, ZIC, 667, 6, 111.166667, ZIP, 2522, 22, 114.636364, 111, 118, 
trial0000122, 000600, GVWY, 218, 2, 109.000000, SHVR, 266, 2, 133.000000, ZIC, 726, 6, 121.000000, ZIP, 2687, 22, 122.136364, 131, 144, 
trial0000123, 000600, GVWY, 206, 2, 103.000000, SHVR, 259, 2, 129.500000, ZIC, 572, 6, 95.333333, ZIP, 2710, 22, 123.181818, 120, 126, 
trial0000124, 000600, GVWY, 286, 2, 143.000000, SHVR, 201, 2, 100.500000, ZIC, 524, 6, 87.333333, ZIP, 2779, 22, 126.318182, 120, 124, 
trial0000125, 000600, GVWY, 254, 2, 127.000000, SHVR, 162, 2, 81.000000, ZIC, 643, 6, 107.166667, ZIP, 2604, 22, 118.363636, 110, 114, 
trial0000126, 000600, GVWY, 253, 2, 126.500000, SHVR, 149, 2, 74.500000, ZIC, 636, 6, 106.000000, ZIP, 3079, 22, 139.954545, 110, 114, 
trial0000127, 000600, GVWY, 241, 2, 120.500000, SHVR, 270, 2, 135.000000, ZIC, 351, 6, 58.500000, ZIP, 3028, 22, 137.636364, 122, 139, 
trial0000128, 000600, GVWY, 272, 2, 136.000000, SHVR, 198, 2, 99.000000, ZIC, 490, 6, 81.666667, ZIP, 2646, 22, 120.272727, 119, 128, 
trial0000129, 000600, GVWY, 302, 2, 151.000000, SHVR, 196, 2, 98.000000, ZIC, 703, 6, 117.166667, ZIP, 2596, 22, 118.000000, 119, 170, 
trial0000130, 000600, GVWY, 271, 2, 135.500000, SHVR, 279, 2, 139.500000, ZIC, 469, 6, 78.166667, ZIP, 2781, 22, 126.409091, 115, 117, 
trial0000131, 000600, GVWY, 285, 2, 142.500000, SHVR, 179, 2, 89.500000, ZIC, 840, 6, 140.000000, ZIP, 2715, 22, 123.409091, 116, 132, 
trial0000132, 000600, GVWY, 270, 2, 135.000000, SHVR, 284, 2, 142.000000, ZIC, 540, 6, 90.000000, ZIP, 2565, 22, 116.590909, 113, 121, 
trial0000133, 000600, GVWY, 299, 2, 149.500000, SHVR, 163, 2, 81.500000, ZIC, 454, 6, 75.666667, ZIP, 2800, 22, 127.272727, 128, 132, 
trial0000134, 000600, GVWY, 278, 2, 139.000000, SHVR, 230, 2, 115.000000, ZIC, 506, 6, 84.333333, ZIP, 2733, 22, 124.227273, 126, 132, 
trial0000135, 000600, GVWY, 237, 2, 118.500000, SHVR, 233, 2, 116.500000, ZIC, 385, 6, 64.166667, ZIP, 2858, 22, 129.909091, 119, 123, 
trial0000136, 000600, GVWY, 208, 2, 104.000000, SHVR, 308, 2, 154.000000, ZIC, 701, 6, 116.833333, ZIP, 2734, 22, 124.272727, 118, 123, 
trial0000137, 000600, GVWY, 311, 2, 155.500000, SHVR, 192, 2, 96.000000, ZIC, 719, 6, 119.833333, ZIP, 2576, 22, 117.090909, 132, 136, 
trial0000138, 000600, GVWY, 313, 2, 156.500000, SHVR, 219, 2, 109.500000, ZIC, 569, 6, 94.833333, ZIP, 2743, 22, 124.681818, 133, 142, 
trial0000139, 000600, GVWY, 222, 2, 111.000000, SHVR, 190, 2, 95.000000, ZIC, 484, 6, 80.666667, ZIP, 2632, 22, 119.636364, 120, 128, 
trial0000140, 000600, GVWY, 255, 2, 127.500000, SHVR, 239, 2, 119.500000, ZIC, 561, 6, 93.500000, ZIP, 2669, 22, 121.318182, 123, 137, 
trial0000141, 000600, GVWY, 372, 2, 186.000000, SHVR, 257, 2, 128.500000, ZIC, 574, 6, 95.666667, ZIP, 2843, 22, 129.227273, 109, 135, 
trial0000142, 000600, GVWY, 239, 2, 119.500000, SHVR, 195, 2, 97.500000, ZIC, 703, 6, 117.166667, ZIP, 2542, 22, 115.545455, 106, 132, 
trial0000143, 000600, GVWY, 290, 2, 145.000000, SHVR, 218, 2, 109.000000, ZIC, 726, 6, 121.000000, ZIP, 2937, 22, 133.500000, 97, 157, 
trial0000144, 000600, GVWY, 300, 2, 150.000000, SHVR, 162, 2, 81.000000, ZIC, 591, 6, 98.500000, ZIP, 2528, 22, 114.909091, 107, 126, 
trial0000145, 000600, GVWY, 238, 2, 119.000000, SHVR, 138, 2, 69.000000, ZIC, 673, 6, 112.166667, ZIP, 2789, 22, 126.772727, 111, 127, 
trial0000146, 000600, GVWY, 306, 2, 153.000000, SHVR, 281, 2, 140.500000, ZIC, 548, 6, 91.333333, ZIP, 2551, 22, 115.954545, 108, 111, 
trial0000147, 000600, GVWY, 271, 2, 135.500000, SHVR, 165, 2, 82.500000, ZIC, 569, 6, 94.833333, ZIP, 3077, 22, 139.863636, 104, 113, 
trial0000148, 000600, GVWY, 241, 2, 120.500000, SHVR, 269, 2, 134.500000, ZIC, 535, 6, 89.166667, ZIP, 2647, 22, 120.318182, 108, 121, 
trial0000149, 000600, GVWY, 302, 2, 151.000000, SHVR, 196, 2, 98.000000, ZIC, 637, 6, 106.166667, ZIP, 2627, 22, 119.409091, 115, 125, 
